# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 17
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00490588
# min_important_energy after initialization: 116

# histogram method: tmmc
# init_iter_limit: 57600000
# iterations: 57600000
# working moves: 696523424
# total moves: 1382400000
# acceptance rate: 0.503851

# energy	samples
57  0
58  3578474
59  1956189
60  1290425
61  916347
62  674830
63  508632
64  391124
65  306399
66  243746
67  196243
68  159631
69  131444
70  109191
71  91508
72  77329
73  65821
74  56334
75  48404
76  41786
77  36386
78  31674
79  27662
80  24260
81  21354
82  18959
83  16853
84  14970
85  13462
86  12034
87  10806
88  9706
89  8788
90  7956
91  7247
92  6587
93  6016
94  5457
95  5032
96  4611
97  4200
98  3841
99  3480
100  3164
101  2869
102  2562
103  2280
104  2014
105  1769
106  1537
107  1329
108  1140
109  966
110  831
111  708
112  597
113  506
114  401
115  306
116  204
117  107
118  36
119  3
