# version: 0.0.0-311-gfa31720-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 17
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00722403
# min_important_energy after initialization: 97

# histogram method: Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 312102008
# total moves: 800000000
# acceptance rate: 0.390128

# energy	samples
48  0
49  1471546
50  799384
51  519489
52  362586
53  263193
54  195548
55  148151
56  114017
57  89271
58  70970
59  57015
60  46202
61  37704
62  31155
63  25950
64  21614
65  18208
66  15344
67  13102
68  11129
69  9502
70  8151
71  6990
72  5957
73  5180
74  4550
75  3987
76  3495
77  3074
78  2691
79  2352
80  2062
81  1781
82  1556
83  1332
84  1144
85  945
86  757
87  606
88  472
89  359
90  270
91  195
92  134
93  88
94  66
95  60
96  57
97  46
98  2
