# version: 0.0.0-275-g22b78b0-dirty
# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 17
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.00714568
# min_important_energy after initialization: 90

# histogram method: oetmmc
# init_iter_limit: 32400000
# iterations: 32400000
# working moves: 268241256
# total moves: 583200000
# acceptance rate: 0.459947

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  -0.00695394
45  0.099602
46  0.316158
47  0.635971
48  1.05862
49  1.57844
50  2.19918
51  2.91304
52  3.71142
53  4.60448
54  5.57835
55  6.64332
56  7.78146
57  9.00381
58  10.2984
59  11.666
60  13.1094
61  14.6058
62  16.2079
63  17.8534
64  19.5869
65  21.3866
66  23.2441
67  25.1477
68  27.2306
69  29.4056
70  31.5701
71  33.8811
72  35.8551
73  38.536
74  41.4578
75  43.6068
76  46.2949
77  49.1717
78  51.5413
79  55.262
80  57.8843
81  61.1663
82  64.438
83  67.3704
84  67.0976
85  71.4269
86  75.9751
87  78.931
88  81.8158
89  85.3644
90  89.995
91  94.995
92  99.995
93  104.995
94  109.995
95  114.995
96  119.995
97  124.995
98  129.995
99  134.995
100  139.995
101  144.995
102  149.995
103  154.995
104  159.995
105  164.995
106  169.995
107  174.995
