# version: 0.0.0-296-gced568d-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 17
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00507796
# min_important_energy after initialization: 58

# histogram method: Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 16900000
# iterations: 16900000
# working moves: 113805731
# total moves: 219700000
# acceptance rate: 0.518005

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0.0950775
33  0.33417
34  0.710953
35  1.22116
36  1.86078
37  2.62661
38  3.51285
39  4.51793
40  5.63312
41  6.85865
42  8.1766
43  9.58629
44  11.106
45  12.7086
46  14.4002
47  16.1935
48  18.0833
49  20.0662
50  22.1454
51  24.2974
52  26.5208
53  28.7956
54  31.143
55  33.6274
56  36.2988
57  39.2661
58  42.7407
59  47.7407
60  52.7407
61  57.7407
62  62.7407
63  67.7407
64  72.7407
65  77.7407
66  82.7407
67  87.7407
68  92.7407
69  97.7407
70  102.741
71  107.741
