# version: 0.0.0-227-g1ae6e13-dirty
# well_width: 1.3
# ff: 0.3
# N: 10
# walls: 0
# cell dimensions: (4.05649, 4.05649, 8.48528)
# seed: 17
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.0138728
# min_important_energy after initialization: 37

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 10000000
# iterations: 10000000
# working moves: 42936787
# total moves: 100000000
# acceptance rate: 0.429368

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0.103271
21  0.528809
22  1.32349
23  2.46069
24  3.90967
25  6.08008
26  8.52075
27  10.7876
28  13.5535
29  16.0662
30  18.2275
31  21.1919
32  23.4861
33  26.3523
34  28.9675
35  34.3005
36  36.9165
37  55.2134
38  60.2134
39  65.2134
40  70.2134
41  75.2134
42  80.2134
43  85.2134
44  90.2134
45  95.2134
46  100.213
47  105.213
48  110.213
49  115.213
50  120.213
51  125.213
52  130.213
53  135.213
54  140.213
55  145.213
56  150.213
57  155.213
58  160.213
59  165.213
