# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 17
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00413092
# min_important_energy after initialization: 58

# histogram method: tmmc
# init_iter_limit: 16900000
# iterations: 16900000
# working moves: 114892705
# total moves: 219700000
# acceptance rate: 0.522953

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0.0967506
33  0.335869
34  0.715493
35  1.22575
36  1.86595
37  2.63187
38  3.51636
39  4.51785
40  5.62802
41  6.8473
42  8.16589
43  9.58651
44  11.1017
45  12.7149
46  14.4076
47  16.1967
48  18.0642
49  20.0414
50  22.0876
51  24.2266
52  26.4191
53  28.6892
54  31.0267
55  33.4054
56  36.0469
57  38.9569
58  42.4299
59  47.4299
60  52.4299
61  57.4299
62  62.4299
63  67.4299
64  72.4299
65  77.4299
66  82.4299
67  87.4299
68  92.4299
69  97.4299
70  102.43
71  107.43
