# version: 0.0.0-227-g1ae6e13-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 17
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00384297
# min_important_energy after initialization: 110

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 52900000
# iterations: 52900000
# working moves: 565238533
# total moves: 1216700000
# acceptance rate: 0.464567

# energy	samples
55  0
56  2726009
57  1482534
58  972426
59  686884
60  503321
61  378356
62  289983
63  226047
64  179140
65  143522
66  116535
67  95633
68  78966
69  66018
70  55474
71  47015
72  40082
73  34352
74  29561
75  25579
76  22316
77  19506
78  17074
79  15054
80  13306
81  11769
82  10456
83  9327
84  8346
85  7485
86  6701
87  6040
88  5450
89  4910
90  4454
91  4062
92  3684
93  3335
94  3034
95  2736
96  2446
97  2192
98  1928
99  1679
100  1477
101  1271
102  1096
103  928
104  785
105  682
106  575
107  471
108  375
109  308
110  244
111  189
112  154
113  119
114  104
115  75
116  57
117  2
