# version: 0.0.0-311-gfa31720-dirty
# well_width: 1.3
# ff: 0.3
# N: 14
# walls: 0
# cell dimensions: (5.80361, 5.80361, 5.80361)
# seed: 15
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.00650587
# min_important_energy after initialization: 66

# histogram method: Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 19600000
# iterations: 19600000
# working moves: 136435086
# total moves: 274400000
# acceptance rate: 0.497212

# min_important_energy: 66

# energy   counts
21  4
22  148
23  1204
24  6269
25  28600
26  107497
27  329154
28  836749
29  1790806
30  3249116
31  5007651
32  6614978
33  7556254
34  7493306
35  7479378
36  7474974
37  7480717
38  7465276
39  7447842
40  7424940
41  7417949
42  7402387
43  7394060
44  7416518
45  7473564
46  7508236
47  7527992
48  7557729
49  7588936
50  7597854
51  7693878
52  7737877
53  7722426
54  7692280
55  7696055
56  7699201
57  7739787
58  7746271
59  7724287
60  7669437
61  7581534
62  7434348
63  7402601
64  7477699
65  7489858
66  7212373
