# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 15
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00588494
# min_important_energy after initialization: 116

# histogram method: tmmc
# init_iter_limit: 57600000
# iterations: 57600000
# working moves: 702870631
# total moves: 1382400000
# acceptance rate: 0.508442

# energy	samples
57  0
58  3716515
59  2032795
60  1340616
61  952476
62  701532
63  529390
64  407402
65  318864
66  253415
67  204203
68  166335
69  136573
70  113359
71  95055
72  80100
73  67907
74  58078
75  50062
76  43290
77  37529
78  32698
79  28675
80  25228
81  22311
82  19738
83  17590
84  15640
85  13980
86  12379
87  11118
88  10016
89  9037
90  8159
91  7376
92  6709
93  6088
94  5568
95  5074
96  4632
97  4236
98  3882
99  3575
100  3261
101  2923
102  2605
103  2318
104  2045
105  1788
106  1536
107  1315
108  1121
109  942
110  791
111  671
112  576
113  455
114  340
115  261
116  175
117  120
118  45
119  6
