# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 16
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.0117181
# min_important_energy after initialization: 77

# histogram method: simple flat
# init_iter_limit: 25600000
# iterations: 25600000
# working moves: 184502280
# total moves: 409600000
# acceptance rate: 0.450445

# min_important_energy: 77

# energy   counts
23  3
24  11
25  16
26  97
27  693
28  3871
29  17829
30  66825
31  209941
32  558585
33  1270933
34  2495757
35  4245113
36  6258913
37  8055256
38  9093911
39  9051404
40  9095674
41  9166263
42  9141694
43  9151587
44  9117006
45  9137564
46  9146616
47  9188016
48  9224371
49  9238562
50  9279018
51  9297283
52  9310662
53  9415074
54  9356611
55  9285209
56  9279931
57  9257024
58  9226489
59  9271782
60  9290976
61  9377966
62  9450129
63  9409958
64  9428281
65  9482261
66  9556059
67  9526433
68  9657035
69  9513749
70  9426102
71  9784490
72  9742172
73  9875673
74  10055984
75  10350931
76  10971405
77  11558668
78  5699260
79  1474166
80  52708
