# version: 0.0.0-273-g79ef90c-dirty
# well_width: 1.3
# ff: 0.3
# N: 15
# walls: 0
# cell dimensions: (5.93863, 5.93863, 5.93863)
# seed: 16
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.00901438
# min_important_energy after initialization: 72

# histogram method: oetmmc
# init_iter_limit: 22500000
# iterations: 22500000
# working moves: 186913402
# total moves: 337500000
# acceptance rate: 0.553817

# min_important_energy: 72

# energy   counts
22  5
23  31
24  272
25  1688
26  8454
27  36684
28  138347
29  435897
30  1156383
31  2581682
32  4908746
33  8014252
34  11296008
35  13802097
36  14737092
37  14138548
38  13623904
39  13163467
40  12761246
41  12346754
42  12010896
43  11704497
44  11347042
45  11000034
46  10781882
47  10598021
48  10320495
49  10148860
50  9934693
51  8872184
52  9553590
53  9411489
54  9234834
55  8761289
56  8965712
57  8811779
58  8718000
59  7474308
60  8058945
61  3603558
62  6580815
63  4390582
64  3267810
65  5757536
66  3163959
67  388739
68  592037
69  331425
70  431012
71  117066
72  5309
73  7563
74  2482
