# version: 0.0.0-227-g1ae6e13-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 24
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00494371
# min_important_energy after initialization: 102

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 44100000
# iterations: 44100000
# working moves: 451692224
# total moves: 926100000
# acceptance rate: 0.487736

# energy	samples
51  0
52  2514164
53  1352451
54  878555
55  612985
56  444213
57  330255
58  250984
59  194136
60  152841
61  121987
62  98268
63  80283
64  65953
65  54782
66  45680
67  38476
68  32454
69  27710
70  23577
71  20261
72  17536
73  15162
74  13225
75  11522
76  10129
77  8867
78  7795
79  6893
80  6057
81  5344
82  4718
83  4156
84  3687
85  3260
86  2862
87  2497
88  2186
89  1870
90  1554
91  1288
92  1065
93  853
94  661
95  542
96  424
97  329
98  243
99  193
100  156
101  125
102  107
103  2
