# version: 0.0.0-296-gced568d-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 24
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00483466
# min_important_energy after initialization: 45

# histogram method: Vanilla Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 97674679
# total moves: 172800000
# acceptance rate: 0.565247

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0.0276215
27  0.267566
28  0.721039
29  1.4003
30  2.29178
31  3.40259
32  4.71631
33  6.21838
34  7.88449
35  9.67638
36  11.5646
37  13.539
38  15.5959
39  17.7426
40  19.9789
41  22.3246
42  24.7867
43  27.4076
44  30.2061
45  33.2445
46  38.2445
47  43.2445
48  48.2445
49  53.2445
50  58.2445
51  63.2445
52  68.2445
53  73.2445
54  78.2445
55  83.2445
56  88.2445
57  93.2445
58  98.2445
59  103.245
60  108.245
61  113.245
62  118.245
63  123.245
64  128.245
65  133.245
66  138.245
67  143.245
68  148.245
69  153.245
70  158.245
71  163.245
