# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 24
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.0018968
# min_important_energy after initialization: 95

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 376330199
# total moves: 800000000
# acceptance rate: 0.470413

# energy	samples
48  0
49  2208117
50  1193997
51  774822
52  538958
53  387953
54  287432
55  217398
56  167094
57  130770
58  103915
59  83333
60  67378
61  54964
62  45166
63  37290
64  31148
65  26153
66  22029
67  18654
68  15809
69  13415
70  11513
71  9957
72  8591
73  7453
74  6493
75  5675
76  4993
77  4396
78  3866
79  3457
80  3051
81  2723
82  2430
83  2141
84  1879
85  1642
86  1404
87  1167
88  977
89  750
90  572
91  410
92  274
93  186
94  141
95  127
96  93
97  1
