# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 27
# walls: 0
# cell dimensions: (7.22399, 7.22399, 7.22399)
# seed: 24
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.00570019
# min_important_energy after initialization: 132

# histogram method: tmmc
# init_iter_limit: 72900000
# iterations: 72900000
# working moves: 989955311
# total moves: 1968300000
# acceptance rate: 0.502949

# energy	samples
65  0
66  4593653
67  2495311
68  1651529
69  1180608
70  876396
71  666616
72  516580
73  407230
74  325802
75  264120
76  216182
77  179023
78  149852
79  126034
80  107027
81  91527
82  78485
83  67832
84  58992
85  51555
86  45306
87  39879
88  35249
89  31235
90  27850
91  24955
92  22299
93  20062
94  18041
95  16339
96  14778
97  13419
98  12174
99  11111
100  10151
101  9316
102  8549
103  7832
104  7169
105  6626
106  6125
107  5634
108  5247
109  4869
110  4505
111  4171
112  3854
113  3559
114  3261
115  2982
116  2740
117  2495
118  2290
119  2083
120  1871
121  1644
122  1434
123  1244
124  1078
125  858
126  686
127  513
128  367
129  271
130  190
131  108
132  64
133  33
134  14
135  1
