# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 24
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00849215
# min_important_energy after initialization: 111

# histogram method: simple flat
# init_iter_limit: 52900000
# iterations: 52900000
# working moves: 549481348
# total moves: 1216700000
# acceptance rate: 0.451616

# energy	samples
55  0
56  2550287
57  1386253
58  910158
59  642408
60  469829
61  352242
62  270290
63  210154
64  166358
65  133338
66  108281
67  88640
68  73316
69  61141
70  51222
71  43427
72  36932
73  31653
74  27346
75  23694
76  20658
77  18056
78  15840
79  13963
80  12307
81  10974
82  9743
83  8689
84  7783
85  6997
86  6281
87  5626
88  5110
89  4582
90  4158
91  3779
92  3430
93  3114
94  2834
95  2559
96  2330
97  2099
98  1871
99  1618
100  1424
101  1210
102  1033
103  867
104  729
105  619
106  532
107  444
108  369
109  305
110  249
111  197
112  164
113  121
114  110
115  69
116  60
117  2
