# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 24
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.0165303
# min_important_energy after initialization: 95

# histogram method: simple flat
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 394431895
# total moves: 800000000
# acceptance rate: 0.49304

# min_important_energy: 95

# energy   counts
33  72
34  308
35  1294
36  5792
37  21828
38  73191
39  214064
40  548142
41  1244975
42  2521009
43  4530856
44  7244391
45  10379617
46  13312455
47  15361972
48  15941676
49  15910603
50  15893967
51  15930269
52  15995863
53  16002617
54  16041908
55  16036996
56  16026072
57  16043426
58  16017920
59  16022599
60  16076499
61  16086665
62  16160459
63  16197604
64  16229168
65  16200093
66  16178277
67  16224133
68  16249205
69  16326124
70  16463027
71  16562253
72  16542963
73  16527167
74  16423636
75  16299067
76  16333514
77  16273426
78  16193565
79  16216021
80  16105384
81  16107125
82  15923962
83  15753273
84  15497718
85  15424724
86  15035852
87  14569148
88  14105221
89  13645947
90  13273472
91  12778247
92  12471567
93  12146457
94  11886704
95  11860405
96  322078
97  5968
