# version: 0.0.0-296-gced568d-dirty
# well_width: 1.3
# ff: 0.3
# N: 15
# walls: 0
# cell dimensions: (5.93863, 5.93863, 5.93863)
# seed: 24
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.00632476
# min_important_energy after initialization: 72

# histogram method: Vanilla Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 22500000
# iterations: 22500000
# working moves: 154264011
# total moves: 337500000
# acceptance rate: 0.457079

# min_important_energy: 73

# energy   counts
24  82
25  760
26  4218
27  20060
28  76104
29  237626
30  627258
31  1401859
32  2672587
33  4370172
34  6162206
35  7540456
36  8058558
37  8085559
38  8089452
39  8087464
40  8107389
41  8090842
42  8053100
43  8012751
44  8047804
45  8062074
46  8060379
47  8066174
48  8077044
49  8071326
50  8019932
51  7978259
52  7984110
53  8017921
54  8029933
55  8006085
56  8042432
57  8121989
58  8124610
59  8183809
60  8187800
61  8238243
62  8273064
63  8323136
64  8544769
65  8701829
66  8746329
67  8793999
68  8800463
69  8850558
70  8963469
71  8902664
72  8559705
73  6706792
74  2314796
