# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 22
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.00201448
# min_important_energy after initialization: 127

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 67600000
# iterations: 67600000
# working moves: 680922113
# total moves: 1757600000
# acceptance rate: 0.387416

# energy	samples
62  0
63  2348081
64  1283047
65  848429
66  604767
67  449229
68  340634
69  263658
70  207662
71  165785
72  133896
73  109473
74  90415
75  75311
76  63391
77  53864
78  46071
79  39781
80  34473
81  29980
82  26255
83  23075
84  20334
85  18029
86  15983
87  14333
88  12759
89  11439
90  10239
91  9197
92  8273
93  7496
94  6758
95  6119
96  5529
97  5054
98  4593
99  4149
100  3777
101  3456
102  3126
103  2866
104  2610
105  2381
106  2201
107  2023
108  1859
109  1710
110  1562
111  1422
112  1289
113  1158
114  1050
115  956
116  856
117  786
118  713
119  639
120  588
121  539
122  469
123  415
124  370
125  319
126  273
127  223
128  166
129  122
130  74
131  40
132  33
