# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 22
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00756263
# min_important_energy after initialization: 58

# histogram method: simple flat
# init_iter_limit: 16900000
# iterations: 16900000
# working moves: 40917414
# total moves: 77591033
# acceptance rate: 0.527347

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0.0964683
33  0.335144
34  0.706434
35  1.22063
36  1.86394
37  2.62681
38  3.51306
39  4.51018
40  5.62257
41  6.83759
42  8.16085
43  9.58481
44  11.1036
45  12.7182
46  14.4101
47  16.1877
48  18.0586
49  20.0167
50  22.0578
51  24.1785
52  26.3709
53  28.626
54  30.9779
55  33.4778
56  36.2021
57  39.2502
58  42.884
59  116.432
60  116.432
61  116.432
62  116.432
63  116.432
64  116.432
65  116.432
66  116.432
67  116.432
68  116.432
69  116.432
70  116.432
71  116.432
