# version: 0.0.0-296-gced568d-dirty
# well_width: 1.3
# ff: 0.3
# N: 14
# walls: 0
# cell dimensions: (5.80361, 5.80361, 5.80361)
# seed: 28
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.00693011
# min_important_energy after initialization: 66

# histogram method: Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 19600000
# iterations: 19600000
# working moves: 136429856
# total moves: 274400000
# acceptance rate: 0.497193

# min_important_energy: 66

# energy   counts
20  8
21  35
22  155
23  1116
24  6528
25  29200
26  106087
27  324984
28  829379
29  1786724
30  3234899
31  5008142
32  6637016
33  7594164
34  7550597
35  7578717
36  7583960
37  7587326
38  7555944
39  7564262
40  7562447
41  7531517
42  7541337
43  7492265
44  7472991
45  7472690
46  7472284
47  7451765
48  7435173
49  7388649
50  7378208
51  7438409
52  7467278
53  7505771
54  7555614
55  7545055
56  7549257
57  7547249
58  7476284
59  7493252
60  7516323
61  7510337
62  7684356
63  7641369
64  7845346
65  7872572
66  7572959
