# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 28
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.00230997
# min_important_energy after initialization: 127

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 67600000
# iterations: 67600000
# working moves: 750900668
# total moves: 1757600000
# acceptance rate: 0.427231

# energy	samples
62  0
63  3317938
64  1811454
65  1200763
66  858463
67  637085
68  483486
69  373539
70  293673
71  234562
72  189856
73  155098
74  128245
75  106650
76  89569
77  75718
78  64538
79  55265
80  47507
81  40972
82  35557
83  31043
84  27237
85  23888
86  21022
87  18562
88  16383
89  14572
90  12922
91  11522
92  10325
93  9219
94  8293
95  7450
96  6747
97  6061
98  5504
99  5007
100  4579
101  4202
102  3822
103  3496
104  3188
105  2953
106  2718
107  2517
108  2314
109  2125
110  1957
111  1768
112  1623
113  1487
114  1337
115  1214
116  1082
117  967
118  875
119  780
120  694
121  621
122  569
123  488
124  422
125  359
126  296
127  246
128  188
129  148
130  86
131  43
132  29
