# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 28
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.0267514
# min_important_energy after initialization: 95

# histogram method: simple flat
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 388244917
# total moves: 800000000
# acceptance rate: 0.485306

# min_important_energy: 95

# energy   counts
33  68
34  256
35  1285
36  5466
37  20959
38  70177
39  204587
40  524678
41  1199838
42  2417813
43  4336815
44  6943162
45  9968454
46  12794129
47  14742607
48  15313591
49  15262759
50  15243083
51  15289941
52  15262891
53  15257938
54  15221229
55  15157351
56  15121164
57  15044922
58  15017052
59  14973539
60  15031278
61  15046118
62  15080780
63  15164970
64  15217923
65  15286127
66  15343995
67  15391366
68  15392443
69  15474233
70  15392106
71  15357614
72  15340616
73  15289664
74  15380901
75  15581891
76  15703799
77  15880053
78  16189850
79  16389483
80  16566548
81  16568798
82  16515689
83  16511271
84  16156464
85  15722291
86  15188681
87  14789443
88  14787511
89  15090844
90  15438789
91  15827552
92  16174820
93  16520388
94  16484344
95  16765457
96  542220
97  17926
