# version: 0.0.0-275-g22b78b0-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 28
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00759945
# min_important_energy after initialization: 124

# histogram method: oetmmc
# init_iter_limit: 62500000
# iterations: 62500000
# working moves: 833632817
# total moves: 1562500000
# acceptance rate: 0.533525

# min_important_energy: 124

# energy   counts
39  4
40  5
41  13
42  126
43  309
44  1063
45  4349
46  13999
47  46874
48  133756
49  348571
50  830586
51  1804969
52  3593498
53  6522884
54  10843898
55  16526546
56  23103783
57  29654116
58  34960716
59  37974531
60  37008234
61  36382932
62  35644835
63  34855944
64  34161060
65  33475576
66  32878520
67  32245151
68  31716355
69  31105548
70  30623421
71  30025917
72  29540161
73  29103921
74  28688029
75  28264559
76  27777725
77  27471171
78  27193388
79  26687692
80  26423660
81  26126011
82  25784635
83  25539834
84  25377944
85  25010034
86  24941663
87  24794452
88  24676202
89  23457951
90  23805224
91  23008025
92  23888408
93  23720897
94  21518242
95  23251910
96  23046966
97  19799814
98  21956317
99  22083263
100  21510756
101  20911790
102  20567404
103  19203327
104  19627770
105  18852788
106  19384451
107  19147978
108  18587212
109  16398852
110  13516873
111  16161446
112  15831152
113  7813020
114  13836786
115  9578533
116  6133507
117  5644213
118  6772802
119  600235
120  1417940
121  751917
122  509244
123  311394
124  2423
