# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.128464
# min_important_energy after initialization: 58

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# none: 3000000
# iterations: 3000000
# working moves: 20387986
# total moves: 39000000
# acceptance rate: 0.522769

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0.102518
33  0.346172
34  0.744579
35  1.27176
36  1.92811
37  2.71459
38  3.63552
39  4.63581
40  5.75223
41  6.95622
42  8.24201
43  9.7005
44  11.2339
45  12.8482
46  14.5623
47  16.275
48  18.0801
49  19.9652
50  22.0082
51  24.1865
52  26.4615
53  28.7731
54  31.1312
55  33.5257
56  36.071
57  38.8995
58  42.1971
59  47.1971
60  52.1971
61  57.1971
62  62.1971
63  67.1971
64  72.1971
65  77.1971
66  82.1971
67  87.1971
68  92.1971
69  97.1971
70  102.197
71  107.197
