# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.245859
# min_important_energy after initialization: 95

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# none: 3000000
# iterations: 3000000
# working moves: 29430020
# total moves: 60000000
# acceptance rate: 0.4905

# min_important_energy: 95

# energy   counts
33  1
34  33
35  117
36  412
37  1552
38  5189
39  15374
40  39597
41  89890
42  182911
43  331317
44  527051
45  751104
46  966324
47  1110984
48  1155418
49  1139416
50  1147538
51  1153748
52  1153615
53  1148629
54  1151545
55  1153540
56  1151224
57  1150360
58  1154391
59  1148006
60  1144946
61  1152964
62  1158170
63  1179969
64  1182872
65  1190718
66  1200542
67  1242311
68  1288363
69  1313717
70  1310348
71  1346003
72  1351713
73  1389031
74  1366588
75  1389659
76  1374859
77  1372967
78  1328435
79  1301332
80  1289192
81  1308647
82  1317623
83  1330748
84  1333309
85  1373866
86  1315847
87  1212569
88  1070161
89  949004
90  856996
91  763287
92  691836
93  628846
94  579853
95  545647
96  17776
