# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 10
# walls: 0
# cell dimensions: (4.05649, 4.05649, 8.48528)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.0151589
# min_important_energy after initialization: 34

# histogram method: tmmc
# init_iter_limit: 10000000
# iterations: 10000000
# working moves: 46540722
# total moves: 100000000
# acceptance rate: 0.465407

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0.130475
21  0.62092
22  1.48571
23  2.73562
24  4.34953
25  6.25702
26  8.34086
27  10.495
28  12.7391
29  15.077
30  17.5005
31  20.0445
32  22.8475
33  26.2605
34  29.7838
35  34.7838
36  39.7838
37  44.7838
38  49.7838
39  54.7838
40  59.7838
41  64.7838
42  69.7838
43  74.7838
44  79.7838
45  84.7838
46  89.7838
47  94.7838
48  99.7838
49  104.784
50  109.784
51  114.784
52  119.784
53  124.784
54  129.784
55  134.784
56  139.784
57  144.784
58  149.784
59  154.784
