# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00409667
# min_important_energy after initialization: 116

# histogram method: tmmc
# init_iter_limit: 57600000
# iterations: 57600000
# working moves: 666770907
# total moves: 1382400000
# acceptance rate: 0.482328

# energy	samples
58  0
59  2994267
60  1619336
61  1062513
62  752077
63  551650
64  415102
65  318909
66  249076
67  197701
68  158859
69  129449
70  106570
71  88313
72  73634
73  61973
74  52437
75  44874
76  38533
77  33186
78  28879
79  25243
80  22107
81  19418
82  17156
83  15117
84  13410
85  11920
86  10633
87  9525
88  8563
89  7747
90  6995
91  6342
92  5777
93  5239
94  4811
95  4387
96  4016
97  3665
98  3336
99  3060
100  2802
101  2545
102  2308
103  2062
104  1812
105  1586
106  1379
107  1183
108  1019
109  887
110  775
111  684
112  595
113  516
114  423
115  337
116  249
117  171
118  72
119  23
120  3
121  1
