# version: 0.0.0-88-g616c435-dirty
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.200119
# min_important_energy after initialization: 77

# histogram method: simple flat
# init_iter_limit: 25600000
# iterations: 25600000
# working moves: 84825908
# total moves: 176394896
# acceptance rate: 0.480886

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0.00256775
40  0.126806
41  0.375357
42  0.731077
43  1.20092
44  1.77786
45  2.45748
46  3.23406
47  4.10834
48  5.07258
49  6.12647
50  7.28116
51  8.51506
52  9.83558
53  11.2402
54  12.7311
55  14.294
56  15.9521
57  17.6903
58  19.5078
59  21.4194
60  23.4184
61  25.5234
62  27.7548
63  30.0908
64  32.5757
65  35.1905
66  37.9823
67  40.9492
68  44.0966
69  47.4337
70  50.9549
71  54.5311
72  58.1126
73  61.758
74  65.6498
75  69.9544
76  74.7131
77  79.8447
78  84.8447
79  89.8447
80  94.8447
81  99.8447
82  104.845
83  109.845
84  114.845
85  119.845
86  124.845
87  129.845
88  134.845
89  139.845
90  144.845
91  149.845
92  154.845
93  159.845
94  164.845
95  169.845
