# version: 0.0.0-88-g616c435-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.0985031
# min_important_energy after initialization: 108

# histogram method: tmmc
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 469595173
# total moves: 1064800000
# acceptance rate: 0.441017

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0
52  0
53  0
54  0.0972729
55  0.285121
56  0.562557
57  0.923541
58  1.36869
59  1.89624
60  2.50365
61  3.18644
62  3.94605
63  4.77766
64  5.67996
65  6.65063
66  7.69091
67  8.7931
68  9.95819
69  11.1827
70  12.4634
71  13.8033
72  15.1966
73  16.6427
74  18.1412
75  19.6879
76  21.2811
77  22.9205
78  24.6052
79  26.3337
80  28.1066
81  29.9285
82  31.7926
83  33.7015
84  35.6552
85  37.66
86  39.7128
87  41.8052
88  43.9487
89  46.1286
90  48.3581
91  50.6349
92  52.9267
93  55.2383
94  57.5473
95  59.8759
96  62.2822
97  64.719
98  67.2383
99  69.8719
100  72.5979
101  75.4786
102  78.4711
103  81.611
104  84.9465
105  88.3798
106  91.9876
107  95.9873
108  100.449
109  105.449
110  110.449
111  115.449
112  120.449
113  125.449
114  130.449
115  135.449
116  140.449
117  145.449
118  150.449
119  155.449
120  160.449
121  165.449
122  170.449
123  175.449
124  180.449
125  185.449
126  190.449
127  195.449
128  200.449
129  205.449
130  210.449
131  215.449
