# version: 0.0.0-109-ge280603-dirty
# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.00332146
# min_important_energy after initialization: 90

# histogram method: tmmc
# init_iter_limit: 32400000
# iterations: 32400000
# working moves: 221527407
# total moves: 583200000
# acceptance rate: 0.379848

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0.0291926
45  0.168944
46  0.413421
47  0.761661
48  1.21459
49  1.76324
50  2.40834
51  3.1468
52  3.97553
53  4.89256
54  5.89171
55  6.97268
56  8.13336
57  9.3719
58  10.6854
59  12.0744
60  13.5351
61  15.0708
62  16.6766
63  18.3502
64  20.0952
65  21.9131
66  23.8015
67  25.7686
68  27.8042
69  29.9369
70  32.1636
71  34.4893
72  36.8962
73  39.4211
74  42.055
75  44.8243
76  47.729
77  50.7059
78  53.8291
79  56.9938
80  60.3474
81  63.8478
82  67.5841
83  71.4879
84  75.5616
85  79.7912
86  83.9622
87  87.5126
88  91.0114
89  94.7974
90  99.2625
91  104.263
92  109.263
93  114.263
94  119.263
95  124.263
96  129.263
97  134.263
98  139.263
99  144.263
100  149.263
101  154.263
102  159.263
103  164.263
104  169.263
105  174.263
106  179.263
107  184.263
