# version: unknown
# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.353324
# min_important_energy after initialization: 90

# histogram method: simple flat
# init_iter_limit: 18000000
# iterations: 18000000
# working moves: 13669414
# total moves: 28849248
# acceptance rate: 0.473822

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0.0256203
45  0.15789
46  0.404544
47  0.754496
48  1.20499
49  1.7573
50  2.39792
51  3.13668
52  3.957
53  4.86907
54  5.86165
55  6.93462
56  8.0881
57  9.32505
58  10.6318
59  12.0148
60  13.4686
61  14.9946
62  16.59
63  18.2569
64  19.9973
65  21.8175
66  23.7074
67  25.6835
68  27.7368
69  29.8777
70  32.1174
71  34.4532
72  36.8865
73  39.4353
74  42.0934
75  44.8741
76  47.7737
77  50.7641
78  53.8448
79  57.0132
80  60.3061
81  63.7591
82  67.4648
83  71.3631
84  75.3794
85  79.465
86  83.3336
87  86.7027
88  90.1549
89  93.9456
90  98.4049
91  121.874
92  121.874
93  121.874
94  121.874
95  121.874
96  121.874
97  121.874
98  121.874
99  121.874
100  121.874
101  121.874
102  121.874
103  121.874
104  121.874
105  121.874
106  121.874
107  121.874
