# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.241947
# min_important_energy after initialization: 49

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# none: 3000000
# iterations: 3000000
# working moves: 8033450
# total moves: 14776704
# acceptance rate: 0.543656

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0.0246248
27  0.258049
28  0.717779
29  1.38695
30  2.27772
31  3.38487
32  4.69464
33  6.1966
34  7.83521
35  9.6231
36  11.5096
37  13.5205
38  15.62
39  17.8004
40  20.0238
41  22.344
42  24.7964
43  26.9167
44  29.7449
45  33.3238
46  38.4217
47  43.5988
48  48.1381
49  50.7597
50  55.7597
51  60.7597
52  65.7597
53  70.7597
54  75.7597
55  80.7597
56  85.7597
57  90.7597
58  95.7597
59  100.76
60  105.76
61  110.76
62  115.76
63  120.76
64  125.76
65  130.76
66  135.76
67  140.76
68  145.76
69  150.76
70  155.76
71  160.76
