# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.1
# fractional_sample_error after initialization: 0.00953351

# histogram method: tmmc
# pessimistic_min_samples: 10000
# iterations: 1993846
# working moves: 12337731
# total moves: 25920000
# acceptance rate: 0.475993

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0.0848593
33  0.316096
34  0.687428
35  1.19825
36  1.84372
37  2.60917
38  3.49923
39  4.51421
40  5.64393
41  6.87266
42  8.19889
43  9.62268
44  11.1473
45  12.7825
46  14.5046
47  16.323
48  18.2155
49  20.2103
50  22.2863
51  24.4343
52  26.686
53  28.9769
54  31.3886
55  33.8996
56  36.8355
57  40.2446
58  44.2799
59  54.2799
60  64.2799
61  74.2799
62  84.2799
63  94.2799
64  104.28
65  114.28
66  124.28
67  134.28
68  144.28
69  154.28
70  164.28
71  174.28
