# version: 0.0.0-109-ge280603-dirty
# well_width: 1.3
# ff: 0.3
# N: 11
# walls: 0
# cell dimensions: (4.25448, 4.25448, 8.48528)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.1
# fractional_sample_error after initialization: 0.00995132
# min_important_energy after initialization: 43

# histogram method: tmmc
# optimistic_min_samples: 10000
# iterations: 10000000000
# working moves: 56071507164
# total moves: 110000000000
# acceptance rate: 0.509741

# min_important_energy: 43

# energy   counts
10  15
11  848
12  15381
13  170764
14  1388818
15  8724194
16  42904842
17  167474702
18  519202841
19  1279283843
20  2495574975
21  3833934620
22  4604586707
23  4605974598
24  4606694944
25  4607415379
26  4607019512
27  4606820315
28  4605728356
29  4605837679
30  4605357132
31  4606210936
32  4606868460
33  4609142892
34  4610165855
35  4612476989
36  4615016169
37  4618909896
38  4619338029
39  4616957397
40  4609646179
41  4655887230
42  4660832675
43  4748737133
44  5699695
