# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.1
# fractional_sample_error after initialization: 0.00704448

# histogram method: tmmc
# pessimistic_min_samples: 10000
# iterations: 19500000
# working moves: 101621350
# total moves: 429000000
# acceptance rate: 0.23688

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0
52  0
53  0
54  0.100172
55  0.292049
56  0.574843
57  0.942885
58  1.39218
59  1.92886
60  2.53622
61  3.22361
62  3.98145
63  4.81214
64  5.7161
65  6.68716
66  7.71613
67  8.81864
68  9.97947
69  11.195
70  12.4948
71  13.8452
72  15.2473
73  16.7143
74  18.2223
75  19.7782
76  21.3886
77  23.0352
78  24.7072
79  26.4492
80  28.2304
81  30.0524
82  31.9173
83  33.8319
84  35.7927
85  37.7988
86  39.8267
87  41.9278
88  44.0634
89  46.2178
90  48.4094
91  50.6577
92  52.9748
93  55.2518
94  57.6213
95  60.0236
96  62.4996
97  64.9997
98  67.6163
99  70.2675
100  73.1597
101  76.1397
102  79.3174
103  82.6061
104  85.9528
105  89.5023
106  93.2723
107  97.4256
108  102.123
109  108.363
110  115.135
111  125.135
112  135.135
113  145.135
114  155.135
115  165.135
116  175.135
117  185.135
118  195.135
119  205.135
120  215.135
121  225.135
122  235.135
123  245.135
124  255.135
125  265.135
126  275.135
127  285.135
128  295.135
129  305.135
130  315.135
131  325.135
