# version: 0.0.0-109-ge280603-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.1
# fractional_sample_error after initialization: 0.0142191
# min_important_energy after initialization: 96

# histogram method: tmmc
# optimistic_min_samples: 10000
# iterations: 10000000000
# working moves: 94873561574
# total moves: 200000000000
# acceptance rate: 0.474368

# energy	samples
48  0
49  561685487
50  304551397
51  198173722
52  138230735
53  99958477
54  74187513
55  56253068
56  43447207
57  34084492
58  27104769
59  21814575
60  17738305
61  14555712
62  12042637
63  10038358
64  8425044
65  7114627
66  6041646
67  5156892
68  4423102
69  3810361
70  3294326
71  2859996
72  2491084
73  2176765
74  1908645
75  1678283
76  1479042
77  1306529
78  1154790
79  1020590
80  900647
81  792173
82  693367
83  601600
84  515431
85  434755
86  359621
87  290038
88  227711
89  173181
90  127011
91  88185
92  58149
93  37178
94  27297
95  24937
96  18407
97  7559
98  53
