# version: 0.0.0-88-g616c435-dirty
# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.0655831
# min_important_energy after initialization: 88

# histogram method: oetmmc
# init_iter_limit: 36100000
# iterations: 36100000
# working moves: 328754178
# total moves: 685900000
# acceptance rate: 0.479303

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0.0767836
48  0.274296
49  0.575862
50  0.972554
51  1.46191
52  2.04368
53  2.71811
54  3.484
55  4.32399
56  5.25018
57  6.25938
58  7.34378
59  8.50479
60  9.7421
61  11.0497
62  12.4308
63  13.8726
64  15.3642
65  16.9544
66  18.6166
67  20.3112
68  22.0927
69  23.9325
70  25.8641
71  27.8377
72  29.8768
73  32.054
74  34.3039
75  36.5587
76  38.9867
77  41.4026
78  43.9711
79  46.6823
80  49.3494
81  52.085
82  55.1107
83  58.0031
84  60.6204
85  64.3051
86  67.8773
87  71.3255
88  74.8741
89  79.8741
90  84.8741
91  89.8741
92  94.8741
93  99.8741
94  104.874
95  109.874
96  114.874
97  119.874
98  124.874
99  129.874
100  134.874
101  139.874
102  144.874
103  149.874
104  154.874
105  159.874
106  164.874
107  169.874
