# version: 0.0.0-109-ge280603-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.1
# fractional_sample_error after initialization: 0.0507329
# min_important_energy after initialization: 102

# histogram method: tmmc
# optimistic_min_samples: 10000
# iterations: 10000000000
# working moves: 101221666982
# total moves: 210000000000
# acceptance rate: 0.482008

# energy	samples
50  0
51  575319029
52  313591771
53  205220535
54  144077559
55  104815803
56  78211325
57  59598517
58  46242639
59  36443517
60  29106208
61  23520605
62  19201272
63  15816124
64  13137276
65  10991937
66  9257611
67  7845280
68  6684593
69  5725307
70  4926622
71  4256717
72  3692177
73  3214177
74  2806469
75  2457468
76  2159194
77  1902320
78  1679295
79  1486496
80  1317694
81  1170414
82  1039966
83  924333
84  820892
85  726922
86  641713
87  562584
88  489161
89  419426
90  354079
91  292764
92  236487
93  187785
94  148298
95  118092
96  94350
97  74833
98  57773
99  45033
100  37731
101  29534
102  24561
103  1081
104  22
