# version: unknown
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.0370004
# min_important_energy after initialization: 45

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 12000000
# iterations: 12000000
# working moves: 82244137
# total moves: 144000000
# acceptance rate: 0.57114

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0.0331184
27  0.237231
28  0.705939
29  1.34655
30  2.19721
31  3.28764
32  4.56476
33  6.07108
34  7.62105
35  9.36805
36  11.1704
37  13.0637
38  14.9691
39  17.1048
40  19.5771
41  22.0147
42  24.5079
43  27.1395
44  30.4771
45  33.8665
46  38.8665
47  43.8665
48  48.8665
49  53.8665
50  58.8665
51  63.8665
52  68.8665
53  73.8665
54  78.8665
55  83.8665
56  88.8665
57  93.8665
58  98.8665
59  103.866
60  108.866
61  113.866
62  118.866
63  123.866
64  128.866
65  133.866
66  138.866
67  143.866
68  148.866
69  153.866
70  158.866
71  163.866
