# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.0133786
# min_important_energy after initialization: 45

# histogram method: oetmmc
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 94322466
# total moves: 172800000
# acceptance rate: 0.545848

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  -0.0478544
27  0.183499
28  0.647
29  1.30607
30  2.19563
31  3.30808
32  4.61064
33  6.09506
34  7.77061
35  9.55982
36  11.5572
37  13.5473
38  15.023
39  17.6937
40  19.9043
41  21.9559
42  25.0147
43  26.9385
44  29.2348
45  32.8121
46  37.8121
47  42.8121
48  47.8121
49  52.8121
50  57.8121
51  62.8121
52  67.8121
53  72.8121
54  77.8121
55  82.8121
56  87.8121
57  92.8121
58  97.8121
59  102.812
60  107.812
61  112.812
62  117.812
63  122.812
64  127.812
65  132.812
66  137.812
67  142.812
68  147.812
69  152.812
70  157.812
71  162.812
