# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.1
# fractional_sample_error after initialization: 0.0270457

# histogram method: simple flat
# none: 200
# iterations: 10000000000
# working moves: 95956704769
# total moves: 200000000000
# acceptance rate: 0.479784

# energy   counts
29  3
30  15
31  182
32  1804
33  10978
34  64679
35  324416
36  1402142
37  5302274
38  17578937
39  51386009
40  132285392
41  301345895
42  608918647
43  1094241877
44  1753375935
45  2510843856
46  3221572099
47  3713588997
48  3854920294
49  3856579890
50  3856764342
51  3853584750
52  3848302035
53  3840470644
54  3834718889
55  3828736657
56  3820068207
57  3821068602
58  3810634150
59  3810338396
60  3820558436
61  3825229046
62  3832365350
63  3829605644
64  3833863524
65  3839360724
66  3857987233
67  3860988413
68  3867478497
69  3874506272
70  3878338491
71  3889148821
72  3890285011
73  3917305651
74  3919812803
75  3898370925
76  3880138109
77  3873455655
78  3818542301
79  3780595603
80  3727903463
81  3676966845
82  3624820650
83  3567346622
84  3491434751
85  3414057748
86  3308659847
87  3218290885
88  3198935176
89  3244209533
90  3307197200
91  3380420677
92  3411431913
93  3415062189
94  3401684872
95  3380867234
96  3230421379
97  3228113773
98  279787914
99  1418051011
100  436860930
101  1107886
