# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00844569
# min_important_energy after initialization: 80

# histogram method: tmmc
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 239531267
# total moves: 491300000
# acceptance rate: 0.487546

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0.0719617
43  0.257845
44  0.554099
45  0.960748
46  1.46701
47  2.07729
48  2.78498
49  3.58859
50  4.48207
51  5.46668
52  6.5389
53  7.69165
54  8.92804
55  10.2448
56  11.6383
57  13.106
58  14.6513
59  16.2746
60  17.9722
61  19.7362
62  21.5933
63  23.535
64  25.563
65  27.6792
66  29.9008
67  32.2389
68  34.6939
69  37.2604
70  39.9286
71  42.1217
72  45.2679
73  48.2364
74  51.4144
75  54.1562
76  56.2906
77  59.9728
78  63.6273
79  67.0728
80  72.0316
81  77.0316
82  82.0316
83  87.0316
84  92.0316
85  97.0316
86  102.032
87  107.032
88  112.032
89  117.032
90  122.032
91  127.032
92  132.032
93  137.032
94  142.032
95  147.032
