# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.0133923
# min_important_energy after initialization: 95

# histogram method: simple flat
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 389115450
# total moves: 800000000
# acceptance rate: 0.486394

# energy	samples
48  0
49  2342716
50  1271850
51  827288
52  577077
53  417337
54  309655
55  234691
56  181350
57  141941
58  112921
59  90768
60  73930
61  60616
62  50213
63  41890
64  35166
65  29705
66  25296
67  21608
68  18569
69  15998
70  13831
71  12040
72  10512
73  9179
74  8094
75  7144
76  6308
77  5570
78  4860
79  4271
80  3740
81  3294
82  2872
83  2481
84  2084
85  1738
86  1433
87  1161
88  906
89  678
90  489
91  353
92  249
93  164
94  117
95  109
96  78
97  2
