# well_width: 1.3
# ff: 0.3
# N: 15
# walls: 0
# cell dimensions: (5.93863, 5.93863, 5.93863)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.358978
# min_important_energy after initialization: 74

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# none: 3000000
# iterations: 3000000
# working moves: 2762750
# total moves: 6311700
# acceptance rate: 0.437719

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0.0680774
38  0.257725
39  0.575666
40  1.00414
41  1.55316
42  2.20112
43  2.96707
44  3.8374
45  3.77687
46  4.99899
47  6.0692
48  8.3773
49  9.70778
50  11.1228
51  11.7018
52  13.1523
53  14.2519
54  15.5424
55  17.9725
56  20.0541
57  22.1141
58  24.1414
59  22.0415
60  30.0532
61  32.5066
62  35.0895
63  37.7587
64  40.5701
65  43.4878
66  46.5591
67  49.8108
68  53.2967
69  57.0362
70  61.0385
71  65.3843
72  70.0806
73  75.3945
74  75.9387
75  80.9387
76  85.9387
77  90.9387
78  95.9387
79  100.939
80  105.939
81  110.939
82  115.939
83  120.939
