# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.1
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 90

# histogram method: tmmc
# pessimistic_min_samples: 100000000
# iterations: 100000000
# working moves: 287716137
# total moves: 1800000000
# acceptance rate: 0.159842

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0.0128792
45  0.15151
46  0.402374
47  0.739851
48  1.19836
49  1.74356
50  2.38457
51  3.12716
52  3.96867
53  4.88867
54  5.88295
55  6.97868
56  8.1654
57  9.4398
58  10.768
59  12.142
60  13.5991
61  15.1314
62  16.7459
63  18.389
64  20.1092
65  21.9201
66  23.7543
67  25.738
68  27.8024
69  29.894
70  32.1467
71  34.5405
72  36.9274
73  39.544
74  42.2411
75  45.0378
76  47.9466
77  51.0747
78  54.2087
79  57.6459
80  61.3217
81  65.1192
82  69.2996
83  73.9153
84  79.0769
85  84.9331
86  91.1969
87  97.1107
88  100.82
89  104.684
90  109.125
91  119.125
92  129.125
93  139.125
94  149.125
95  159.125
96  169.125
97  179.125
98  189.125
99  199.125
100  209.125
101  219.125
102  229.125
103  239.125
104  249.125
105  259.125
106  269.125
107  279.125
