# version: 0.0.0-109-ge280603-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.1
# fractional_sample_error after initialization: 0.00871642
# min_important_energy after initialization: 84

# histogram method: tmmc
# optimistic_min_samples: 10000
# iterations: 10000000000
# working moves: 75066207124
# total moves: 170000000000
# acceptance rate: 0.441566

# energy	samples
41  0
42  532969849
43  286568892
44  183446046
45  125387824
46  88916186
47  64841968
48  48408409
49  36864130
50  28552321
51  22442089
52  17864962
53  14383945
54  11692908
55  9592558
56  7930975
57  6602807
58  5534644
59  4663188
60  3948471
61  3361355
62  2874112
63  2468045
64  2126511
65  1839250
66  1593904
67  1382184
68  1197776
69  1034672
70  889352
71  757667
72  637541
73  527057
74  423476
75  324325
76  229893
77  145328
78  80382
79  40238
80  25328
81  14182
82  5930
83  4460
84  3683
85  268
