# well_width: 1.3
# ff: 0.2
# N: 10
# walls: 0
# cell dimensions: (5.93863, 5.93863, 5.93863)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.1
# fractional_sample_error after initialization: 0.0359094
# min_important_energy after initialization: 37

# histogram method: tmmc
# pessimistic_min_samples: 100000000
# iterations: 100000000
# working moves: 592916579
# total moves: 1000000000
# acceptance rate: 0.592917

# min_important_energy: 37

# energy   counts
2  5
3  144
4  1943
5  19080
6  133084
7  659174
8  2348780
9  6394531
10  13571518
11  22902800
12  31162497
13  34587219
14  34790320
15  34986935
16  35163162
17  35339126
18  35604803
19  35919458
20  36250558
21  36509199
22  36791165
23  37020496
24  37285630
25  37592244
26  37949082
27  38171043
28  38311765
29  38500514
30  38628104
31  38701398
32  38631508
33  38910853
34  37761878
35  38062284
36  32644833
37  34740586
38  3952281
