# well_width: 1.3
# ff: 0.3
# N: 8
# walls: 0
# cell dimensions: (4.44366, 4.44366, 5.65685)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 48
# min_T: 0.2
# fractional_sample_error after initialization: 0.201851
# min_important_energy after initialization: 26

# histogram method: tmmc
# none: 3000000
# iterations: 3000000
# working moves: 7081810
# total moves: 11420160
# acceptance rate: 0.620115

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  -0.0461256
18  0.208695
19  0.794488
20  1.7139
21  3.00379
22  4.69874
23  6.78799
24  9.36926
25  12.4545
26  6.81747
27  11.8175
28  16.8175
29  21.8175
30  26.8175
31  31.8175
32  36.8175
33  41.8175
34  46.8175
35  51.8175
36  56.8175
37  61.8175
38  66.8175
39  71.8175
40  76.8175
41  81.8175
42  86.8175
43  91.8175
44  96.8175
45  101.817
46  106.817
47  111.817
