# version: unknown
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.110562
# min_important_energy after initialization: 123

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 25000000
# iterations: 25000000
# working moves: 287820634
# total moves: 625000000
# acceptance rate: 0.460513

# min_important_energy: 123

# energy   counts
41  12
42  42
43  51
44  221
45  972
46  3417
47  10890
48  30945
49  82677
50  196169
51  433276
52  853772
53  1560708
54  2602462
55  3956261
56  5523623
57  7094906
58  8371715
59  9062700
60  9068075
61  9053074
62  9065810
63  9046130
64  8997113
65  8987279
66  9001273
67  8985438
68  8882197
69  8851847
70  8920228
71  8881481
72  8741837
73  8717233
74  8885032
75  8791592
76  8832752
77  8943887
78  8728531
79  8735326
80  8782454
81  8863818
82  8780991
83  8660007
84  8533938
85  8470365
86  8450995
87  8209107
88  8068967
89  7860427
90  7446035
91  7029476
92  6748201
93  6387098
94  6182490
95  6012213
96  5726318
97  5418517
98  5285033
99  5191594
100  5103596
101  5041705
102  4976496
103  5075824
104  5375243
105  5646348
106  5810795
107  6047520
108  6311075
109  6704806
110  6803926
111  7498548
112  8069091
113  9047637
114  10315659
115  12325948
116  13437841
117  14490716
118  15449966
119  15990519
120  17749983
121  19920921
122  21773917
123  23067396
124  8814016
125  141510
