# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.475
# min_important_energy after initialization: 95

# histogram method: tmmc
# none: 3000000
# iterations: 3000000
# working moves: 28055328
# total moves: 60000000
# acceptance rate: 0.467589

# energy	samples
48  0
49  176678
50  96093
51  62477
52  43710
53  30978
54  821
55  7217
56  6604
57  5856
58  5080
59  4400
60  3762
61  3218
62  2759
63  2327
64  977
65  1100
66  1053
67  976
68  881
69  803
70  721
71  639
72  567
73  520
74  470
75  424
76  377
77  335
78  306
79  270
80  235
81  206
82  184
83  158
84  130
85  108
86  92
87  76
88  65
89  50
90  40
91  32
92  19
93  14
94  10
95  9
96  6
