# well_width: 1.3
# ff: 0.3
# N: 10
# walls: 0
# cell dimensions: (4.05649, 4.05649, 8.48528)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.554897
# min_important_energy after initialization: 34

# histogram method: oetmmc
# none: 3000000
# iterations: 3000000
# working moves: 2694329
# total moves: 5430000
# acceptance rate: 0.496193

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0.123222
21  0.611989
22  1.47502
23  2.73156
24  4.34614
25  6.27372
26  8.36464
27  10.4229
28  12.8102
29  15.1621
30  17.5678
31  20.1577
32  22.9377
33  26.2585
34  29.7645
35  34.2558
36  37.8769
37  37.2625
38  42.2625
39  47.2625
40  52.2625
41  57.2625
42  62.2625
43  67.2625
44  72.2625
45  77.2625
46  82.2625
47  87.2625
48  92.2625
49  97.2625
50  102.262
51  107.262
52  112.262
53  117.262
54  122.262
55  127.262
56  132.262
57  137.262
58  142.262
59  147.262
