# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.982239
# min_important_energy after initialization: 90

# histogram method: simple flat
# none: 3000000
# iterations: 3000000
# working moves: 7705944
# total moves: 18203184
# acceptance rate: 0.423329

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0.0237301
45  0.157948
46  0.400567
47  0.744003
48  1.20325
49  1.7552
50  2.40291
51  3.14006
52  3.96894
53  4.8778
54  2.3913
55  4.28094
56  5.92812
57  8.53554
58  10.7235
59  12.1033
60  13.5586
61  15.084
62  16.6845
63  18.3479
64  20.0874
65  21.9033
66  23.799
67  25.7692
68  27.8209
69  29.9639
70  32.1817
71  34.5179
72  36.9656
73  39.5179
74  42.1888
75  44.9864
76  47.9347
77  50.9891
78  54.1653
79  57.4575
80  60.8125
81  64.3151
82  67.9632
83  71.8551
84  76.0734
85  78.2097
86  83.2097
87  88.2097
88  93.2097
89  98.2097
90  103.21
91  108.21
92  113.21
93  118.21
94  123.21
95  128.21
96  133.21
97  138.21
98  143.21
99  148.21
100  153.21
101  158.21
102  163.21
103  168.21
104  173.21
105  178.21
106  183.21
107  188.21
