# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.366673
# min_important_energy after initialization: 80

# histogram method: tmmc
# none: 3000000
# iterations: 3000000
# working moves: 22830087
# total moves: 51000000
# acceptance rate: 0.447649

# min_important_energy: 80

# energy   counts
27  2
28  6
29  70
30  391
31  1829
32  6388
33  19850
34  52839
35  120877
36  240693
37  414481
38  634289
39  853103
40  1002842
41  1054364
42  1060543
43  1060056
44  1062379
45  920
46  1079098
47  1087431
48  1101940
49  1108874
50  1113103
51  1117734
52  1134989
53  1141481
54  1154473
55  1162983
56  1165070
57  1182100
58  1172510
59  1172703
60  1168026
61  1178562
62  11852
63  23588
64  1230954
65  1233495
66  1283576
67  1322721
68  1316620
69  1342290
70  1333523
71  1375323
72  1422001
73  1402591
74  1602062
75  1780699
76  1673016
77  1902521
78  2148421
79  2554119
80  207361
81  6268
