# version: unknown
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.096866
# min_important_energy after initialization: 102

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 21000000
# iterations: 21000000
# working moves: 203774460
# total moves: 441000000
# acceptance rate: 0.462074

# energy	samples
50  0
51  964719
52  525405
53  345773
54  243646
55  177503
56  132814
57  101609
58  79128
59  62682
60  50286
61  40982
62  33557
63  27746
64  23249
65  19556
66  16527
67  14111
68  12067
69  10392
70  9066
71  7890
72  6924
73  6099
74  5402
75  4744
76  4189
77  3734
78  3307
79  2983
80  2670
81  2364
82  2106
83  1886
84  1683
85  1507
86  1335
87  1188
88  1037
89  898
90  747
91  628
92  509
93  390
94  299
95  221
96  181
97  151
98  114
99  92
100  68
101  55
102  47
103  2
