# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.0113172
# min_important_energy after initialization: 111

# histogram method: simple flat
# init_iter_limit: 52900000
# iterations: 52900000
# working moves: 595377864
# total moves: 1216700000
# acceptance rate: 0.489338

# energy	samples
55  0
56  3088251
57  1677672
58  1100286
59  776920
60  568406
61  426274
62  326600
63  254551
64  201684
65  161718
66  131363
67  107885
68  89552
69  74777
70  62759
71  53252
72  45354
73  38820
74  33523
75  28931
76  25142
77  21984
78  19338
79  16997
80  15004
81  13256
82  11762
83  10453
84  9341
85  8379
86  7473
87  6717
88  6072
89  5467
90  4932
91  4480
92  4065
93  3670
94  3295
95  2961
96  2647
97  2344
98  2079
99  1799
100  1549
101  1340
102  1116
103  938
104  792
105  666
106  555
107  480
108  404
109  314
110  244
111  175
112  138
113  105
114  87
115  55
116  43
117  1
