# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 27
# walls: 0
# cell dimensions: (7.22399, 7.22399, 7.22399)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.00403868
# min_important_energy after initialization: 132

# histogram method: tmmc
# init_iter_limit: 72900000
# iterations: 72900000
# working moves: 943882282
# total moves: 1968300000
# acceptance rate: 0.479542

# energy	samples
65  0
66  4154610
67  2262761
68  1497651
69  1070497
70  794399
71  603719
72  468418
73  369085
74  295182
75  239232
76  195791
77  162047
78  135202
79  113641
80  96476
81  82317
82  70575
83  60963
84  52983
85  46246
86  40432
87  35602
88  31387
89  27875
90  24697
91  22043
92  19720
93  17650
94  15901
95  14335
96  13035
97  11851
98  10670
99  9697
100  8887
101  8101
102  7420
103  6785
104  6250
105  5748
106  5316
107  4913
108  4518
109  4168
110  3814
111  3545
112  3299
113  3048
114  2816
115  2595
116  2392
117  2183
118  2022
119  1853
120  1669
121  1491
122  1334
123  1179
124  1038
125  893
126  751
127  617
128  485
129  369
130  273
131  204
132  138
133  99
134  77
135  53
136  6
