# version: 0.0.0-109-ge280603-dirty
# well_width: 1.3
# ff: 0.3
# N: 15
# walls: 0
# cell dimensions: (5.93863, 5.93863, 5.93863)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.1
# fractional_sample_error after initialization: 0.00972658
# min_important_energy after initialization: 74

# histogram method: tmmc
# optimistic_min_samples: 10000
# iterations: 10000000000
# working moves: 67876035428
# total moves: 150000000000
# acceptance rate: 0.452507

# energy	samples
36  0
37  526506865
38  280918763
39  177071381
40  118903890
41  82948164
42  59630837
43  43963455
44  33109107
45  25389409
46  19771353
47  15608384
48  12472387
49  10074398
50  8214322
51  6756954
52  5602762
53  4681980
54  3939203
55  3335317
56  2841200
57  2431642
58  2088660
59  1797646
60  1546446
61  1326314
62  1131461
63  958685
64  806113
65  675602
66  567870
67  480998
68  410185
69  348688
70  292940
71  241576
72  190151
73  130291
74  40466
