# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.0113172
# min_important_energy after initialization: 111

# histogram method: simple flat
# init_iter_limit: 52900000
# iterations: 52900000
# working moves: 595377864
# total moves: 1216700000
# acceptance rate: 0.489338

# min_important_energy: 113

# energy   counts
37  8
38  49
39  106
40  515
41  2254
42  8480
43  28286
44  86584
45  232913
46  569584
47  1255559
48  2490569
49  4476906
50  7291216
51  10786690
52  14538228
53  17848007
54  19982400
55  20461304
56  20411414
57  20369598
58  20320863
59  20288980
60  20284938
61  20271208
62  20332839
63  20315633
64  20314253
65  20371281
66  20365271
67  20390911
68  20453655
69  20523618
70  20574814
71  20653201
72  20624754
73  20691369
74  20657560
75  20694132
76  20748067
77  20633469
78  20383365
79  20261306
80  20179340
81  20136926
82  20082162
83  19965851
84  19892301
85  19763973
86  19739960
87  19691630
88  19705638
89  19831300
90  19924428
91  20022399
92  19936169
93  19862031
94  19709053
95  19396050
96  19244612
97  19037288
98  18749968
99  18427484
100  18203270
101  17968202
102  17958368
103  18143226
104  18181214
105  18276408
106  18245601
107  18409455
108  17856341
109  16023263
110  12522452
111  6596982
112  7816101
113  10990335
114  10401570
115  4456159
116  354556
117  1777
