# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.0033724
# min_important_energy after initialization: 102

# histogram method: tmmc
# init_iter_limit: 44100000
# iterations: 44100000
# working moves: 440806570
# total moves: 926100000
# acceptance rate: 0.475982

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0.0331139
52  0.162683
53  0.387936
54  0.701293
55  1.10769
56  1.59925
57  2.17566
58  2.83308
59  3.56931
60  4.38599
61  5.27828
62  6.24391
63  7.28068
64  8.38716
65  9.56064
66  10.7998
67  12.1024
68  13.4621
69  14.8788
70  16.3573
71  17.8929
72  19.4811
73  21.1279
74  22.8284
75  24.58
76  26.3863
77  28.2413
78  30.1464
79  32.1045
80  34.1159
81  36.188
82  38.3118
83  40.4858
84  42.7305
85  45.0335
86  47.3812
87  49.7479
88  52.1322
89  54.557
90  56.946
91  59.3531
92  61.7397
93  64.1139
94  66.5226
95  68.9794
96  71.5107
97  74.144
98  76.9295
99  79.9255
100  83.1918
101  86.9058
102  91.4034
103  96.4034
104  101.403
105  106.403
106  111.403
107  116.403
108  121.403
109  126.403
110  131.403
111  136.403
112  141.403
113  146.403
114  151.403
115  156.403
116  161.403
117  166.403
118  171.403
119  176.403
