# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.1
# fractional_sample_error after initialization: 0.0194324

# histogram method: tmmc
# none: 2000
# iterations: 94180000
# working moves: 867925021
# total moves: 1883600000
# acceptance rate: 0.46078

# energy   counts
32  4
33  92
34  483
35  2571
36  11677
37  44101
38  146078
39  429844
40  1104666
41  2510612
42  5070664
43  9100733
44  14564610
45  20854399
46  26736806
47  30779481
48  31957613
49  31842491
50  31789168
51  31766603
52  31678958
53  31676838
54  31640496
55  31639006
56  31615802
57  31621882
58  31541573
59  31630211
60  31628752
61  31697526
62  31820434
63  31745807
64  31843944
65  32093775
66  32457448
67  32536029
68  32730300
69  32671306
70  32930873
71  33143446
72  33446810
73  33965211
74  34236851
75  34329650
76  34455430
77  34122424
78  34161497
79  33998090
80  34165888
81  33463556
82  33543635
83  34033815
84  35165132
85  34215369
86  35348284
87  35588596
88  35095834
89  35624984
90  36355130
91  37695196
92  40602019
93  44894432
94  50178328
95  53949642
96  46421474
97  75485621
