# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.688725
# min_important_energy after initialization: 102

# histogram method: tmmc
# none: 3000000
# iterations: 3000000
# working moves: 31428692
# total moves: 63000000
# acceptance rate: 0.498868

# energy	samples
50  0
51  340489
52  185818
53  118486
54  35586
55  23179
56  13874
57  2068
58  990
59  563
60  528
61  514
62  506
63  486
64  437
65  413
66  404
67  395
68  379
69  365
70  349
71  329
72  320
73  307
74  301
75  275
76  254
77  206
78  206
79  203
80  191
81  185
82  180
83  167
84  155
85  145
86  131
87  122
88  111
89  99
90  87
91  72
92  58
93  48
94  35
95  31
96  25
97  22
98  12
99  11
100  10
101  9
102  8
