# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 11
# walls: 0
# cell dimensions: (4.25448, 4.25448, 8.48528)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.0100216
# min_important_energy after initialization: 42

# histogram method: tmmc
# init_iter_limit: 12100000
# iterations: 12100000
# working moves: 69090769
# total moves: 133100000
# acceptance rate: 0.519089

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0.0692371
24  0.403683
25  1.00731
26  1.88352
27  3.03115
28  4.4284
29  6.03873
30  7.82455
31  9.74106
32  11.7485
33  13.8329
34  16.024
35  18.3625
36  20.8445
37  23.4921
38  26.3753
39  29.8278
40  33.5913
41  37.4795
42  41.4882
43  46.4882
44  51.4882
45  56.4882
46  61.4882
47  66.4882
48  71.4882
49  76.4882
50  81.4882
51  86.4882
52  91.4882
53  96.4882
54  101.488
55  106.488
56  111.488
57  116.488
58  121.488
59  126.488
