# version: 0.0.0-88-g616c435-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.0968548
# min_important_energy after initialization: 58

# histogram method: simple flat
# init_iter_limit: 16900000
# iterations: 16900000
# working moves: 115217725
# total moves: 219700000
# acceptance rate: 0.524432

# min_important_energy: 58

# energy   counts
19  27
20  264
21  1779
22  9358
23  41594
24  150870
25  443035
26  1079276
27  2200633
28  3766919
29  5450044
30  6706902
31  7058605
32  7071491
33  7092849
34  7099571
35  7089518
36  7104646
37  7116426
38  7142091
39  7155866
40  7158906
41  7170811
42  7245125
43  7313671
44  7326733
45  7354841
46  7322152
47  7278630
48  7243852
49  7257709
50  7211652
51  7211121
52  7217866
53  7074854
54  6944702
55  6932012
56  6923638
57  6900376
58  6829585
